[[0, 5], [2, 4], [3, 5], [6, 7]]
[[2,10,8,42,47,58],[10, 13, 34, 14, 35, 16, 37, 17, 50, 52, 18, 39, 44, 51, 53, 54]]
[[6,12,9,24,31,69],[10, 13, 34, 14, 35, 40, 16, 37, 42, 17, 43, 50, 52, 18, 44, 53]]
[[5,9,8,21,35,60],[10, 13, 34, 14, 35, 40, 16, 37, 42, 17, 43, 52, 18, 44, 51, 53]]
[[1,7,10,23,46,76],[10, 13, 34, 14, 35, 40, 16, 37, 42, 17, 43, 52, 18, 44, 53, 54]]
[[3,9,9,29,23,99],[10, 13, 34, 14, 35, 40, 16, 37, 42, 49, 17, 43, 50, 52, 18, 53]]
[[3,9,9,21,43,93],[10, 13, 34, 14, 35, 40, 16, 37, 42, 49, 17, 43, 50, 52, 18, 54]]
[[4,8,19,16,29,95],[10, 13, 34, 14, 35, 40, 16, 37, 42, 49, 17, 43, 52, 18, 51, 53]]
[[4,16,4,24,34,70],[10, 13, 34, 14, 35, 40, 16, 37, 42, 17, 43, 50, 52, 18, 53, 54]]
[[3,9,9,13,18,81],[10, 13, 34, 14, 35, 40, 16, 37, 42, 17, 43, 52, 18, 51, 53, 54]]
[[5,13,8,21,35,76],[10, 13, 34, 14, 35, 40, 16, 37, 42, 49, 17, 50, 52, 18, 44, 53]]
[[2,4,14,20,27,88],[10, 13, 34, 14, 35, 40, 16, 37, 42, 49, 17, 52, 18, 44, 51, 54]]
[[2,8,14,20,22,92],[10, 13, 34, 14, 35, 40, 16, 37, 42, 17, 50, 52, 18, 44, 53, 54]]
[[3,11,15,11,28,77],[10, 13, 34, 14, 35, 40, 16, 37, 42, 17, 52, 18, 44, 51, 53, 54]]
[[5,9,8,21,35,60],[10, 13, 34, 14, 35, 40, 16, 37, 42, 49, 17, 50, 52, 18, 51, 53]]
[[3,9,9,41,33,63],[10, 13, 34, 14, 35, 40, 16, 37, 42, 49, 17, 50, 52, 18, 53, 54]]
[[1,7,10,31,36,88],[10, 13, 34, 14, 35, 40, 16, 37, 49, 17, 43, 52, 18, 44, 53, 54]]
[[5,15,11,27,15,57],[10, 13, 34, 14, 35, 40, 16, 37, 17, 43, 50, 52, 18, 44, 51, 53]]
[[4,12,7,32,19,63],[10, 13, 34, 14, 35, 40, 16, 37, 49, 17, 43, 50, 52, 18, 53, 54]]
[[3,9,15,29,28,93],[10, 13, 34, 14, 35, 40, 16, 37, 49, 17, 43, 52, 18, 51, 53, 54]]
[[3,11,15,11,28,77],[10, 13, 34, 14, 35, 40, 16, 37, 17, 43, 50, 52, 18, 51, 53, 54]]
[[4,8,7,16,34,53],[10, 13, 34, 14, 35, 40, 16, 37, 49, 17, 50, 52, 18, 44, 51, 53]]
[[2,8,5,32,32,53],[10, 13, 34, 14, 35, 40, 16, 37, 49, 17, 50, 52, 18, 51, 53, 54]]
[[4,10,10,18,54,52],[10, 13, 34, 14, 35, 16, 37, 42, 49, 17, 43, 50, 52, 18, 44, 51]]
[[4,6,10,10,24,24],[10, 13, 34, 14, 35, 16, 37, 42, 49, 17, 43, 50, 52, 18, 44, 53]]
[[3,11,15,31,28,77],[10, 13, 34, 14, 35, 16, 37, 42, 49, 17, 43, 52, 18, 44, 51, 53]]
[[3,5,9,21,28,125],[10, 13, 34, 14, 35, 16, 37, 42, 17, 43, 50, 52, 18, 44, 51, 53]]
[[3,13,9,29,33,73],[10, 13, 34, 14, 35, 16, 37, 42, 17, 43, 50, 52, 18, 44, 53, 54]]
[[2,10,8,42,47,58],[10, 13, 34, 14, 35, 16, 37, 42, 49, 17, 43, 50, 52, 18, 53, 54]]
[[2,10,14,34,42,76],[10, 13, 34, 14, 35, 16, 37, 42, 49, 17, 50, 52, 18, 44, 53, 54]]
[[2,6,11,18,32,81],[10, 13, 34, 14, 35, 16, 37, 42, 49, 17, 50, 52, 18, 51, 53, 54]]
[[3,5,21,21,38,77],[10, 13, 34, 14, 35, 16, 37, 49, 17, 43, 50, 52, 18, 44, 51, 53]]
[[4,16,4,24,34,70],[10, 13, 34, 14, 35, 16, 37, 17, 43, 50, 52, 18, 44, 51, 53, 54]]
[[1,5,10,25,51,74],[10, 13, 34, 14, 35, 16, 37, 49, 17, 43, 50, 52, 18, 51, 53, 54]]
[[2,6,5,22,32,63],[10, 13, 34, 14, 35, 40, 16, 42, 17, 38, 43, 52, 18, 39, 44, 51]]
[[3,5,9,21,33,29],[10, 13, 34, 14, 35, 40, 16, 42, 49, 17, 38, 43, 52, 18, 39, 51]]
[[3,9,12,41,28,60],[10, 13, 34, 14, 35, 40, 16, 42, 17, 38, 43, 50, 52, 18, 39, 53]]
[[2,10,2,26,42,88],[10, 13, 34, 14, 35, 40, 16, 42, 17, 38, 43, 52, 18, 39, 51, 53]]
[[2,8,17,28,32,65],[10, 13, 34, 14, 35, 40, 16, 42, 17, 38, 43, 52, 18, 39, 53, 54]]
[[3,5,15,13,38,107],[10, 13, 34, 14, 35, 40, 16, 42, 49, 17, 38, 52, 18, 39, 44, 53]]
[[3,5,12,29,23,74],[10, 13, 34, 14, 35, 40, 16, 42, 17, 38, 50, 52, 18, 39, 44, 53]]
[[4,8,13,44,24,71],[10, 13, 34, 14, 35, 40, 16, 42, 17, 38, 52, 18, 39, 44, 51, 53]]
[[2,10,11,22,47,67],[10, 13, 34, 14, 35, 40, 16, 42, 17, 38, 52, 18, 39, 44, 53, 54]]
[[4,10,22,22,14,94],[10, 13, 34, 14, 35, 40, 16, 42, 49, 17, 38, 50, 52, 18, 39, 54]]
[[3,5,12,29,23,74],[10, 13, 34, 14, 35, 40, 16, 42, 49, 17, 38, 52, 18, 39, 51, 53]]
[[1,7,10,19,46,82],[10, 13, 34, 14, 35, 40, 16, 42, 49, 17, 38, 52, 18, 39, 53, 54]]
[[3,11,9,31,43,65],[10, 13, 34, 14, 35, 40, 16, 42, 17, 38, 50, 52, 18, 39, 51, 53]]
[[2,10,14,18,37,58],[10, 13, 34, 14, 35, 40, 16, 42, 17, 38, 52, 18, 39, 51, 53, 54]]
[[2,8,8,24,32,104],[10, 13, 34, 14, 35, 40, 16, 17, 38, 43, 50, 52, 18, 39, 44, 54]]
[[3,5,9,17,33,35],[10, 13, 34, 14, 35, 40, 16, 17, 38, 43, 52, 18, 39, 44, 51, 54]]
[[1,9,7,25,31,63],[10, 13, 34, 14, 35, 40, 16, 17, 38, 43, 52, 18, 39, 44, 53, 54]]
[[3,5,9,17,33,155],[10, 13, 34, 14, 35, 40, 16, 49, 17, 38, 43, 50, 52, 18, 39, 51]]
[[3,11,9,11,43,71],[10, 13, 34, 14, 35, 40, 16, 49, 17, 38, 43, 50, 52, 18, 39, 53]]
[[3,5,12,17,13,74],[10, 13, 34, 14, 35, 40, 16, 49, 17, 38, 43, 50, 52, 18, 39, 54]]
[[2,8,11,32,22,77],[10, 13, 34, 14, 35, 40, 16, 49, 17, 38, 43, 52, 18, 39, 51, 54]]
[[3,9,12,13,38,54],[10, 13, 34, 14, 35, 40, 16, 17, 38, 43, 52, 18, 39, 51, 53, 54]]
[[3,7,21,23,23,79],[10, 13, 34, 14, 35, 40, 16, 49, 17, 38, 50, 52, 18, 39, 44, 53]]
[[4,6,28,10,39,72],[10, 13, 34, 14, 35, 40, 16, 49, 17, 38, 52, 18, 39, 44, 51, 53]]
[[4,10,13,34,24,91],[10, 13, 34, 14, 35, 40, 16, 17, 38, 50, 52, 18, 39, 44, 51, 53]]
[[3,5,15,13,38,107],[10, 13, 34, 14, 35, 40, 16, 49, 17, 38, 50, 52, 18, 39, 51, 53]]
[[1,5,10,17,31,68],[10, 13, 34, 14, 35, 40, 16, 49, 17, 38, 50, 52, 18, 39, 53, 54]]
[[2,8,14,20,37,80],[10, 13, 34, 14, 35, 40, 16, 17, 38, 50, 52, 18, 39, 51, 53, 54]]
[[2,8,11,16,22,53],[10, 13, 34, 14, 35, 16, 42, 17, 38, 43, 50, 52, 18, 39, 44, 51]]
[[2,4,14,24,42,88],[10, 13, 34, 14, 35, 16, 42, 17, 38, 43, 50, 52, 18, 39, 44, 54]]
[[3,11,9,39,33,59],[10, 13, 34, 14, 35, 16, 42, 17, 38, 43, 52, 18, 39, 44, 51, 53]]
[[3,5,21,17,33,83],[10, 13, 34, 14, 35, 16, 42, 49, 17, 38, 43, 50, 52, 18, 39, 51]]
[[0,6,0,26,45,72],[10, 13, 34, 14, 35, 16, 42, 17, 38, 43, 50, 52, 18, 39, 53, 54]]
[[1,9,13,25,46,81],[10, 13, 34, 14, 35, 16, 42, 17, 38, 43, 52, 18, 39, 51, 53, 54]]
[[1,9,10,33,21,66],[10, 13, 34, 14, 35, 16, 42, 49, 17, 38, 50, 52, 18, 39, 44, 51]]
[[3,7,12,31,18,76],[10, 13, 34, 14, 35, 16, 42, 49, 17, 38, 50, 52, 18, 39, 44, 53]]
[[4,10,19,22,29,73],[10, 13, 34, 14, 35, 16, 42, 49, 17, 38, 52, 18, 39, 44, 51, 53]]
[[2,12,11,20,32,69],[10, 13, 34, 14, 35, 16, 42, 49, 17, 38, 52, 18, 39, 44, 53, 54]]
[[2,6,17,18,12,75],[10, 13, 34, 14, 35, 16, 42, 17, 38, 50, 52, 18, 39, 44, 53, 54]]
[[1,11,7,27,46,83],[10, 13, 34, 14, 35, 16, 42, 17, 38, 52, 18, 39, 44, 51, 53, 54]]
[[3,5,6,21,18,44],[10, 13, 34, 14, 35, 16, 42, 49, 17, 38, 50, 52, 18, 39, 51, 53]]
[[2,12,5,20,47,99],[10, 13, 34, 14, 35, 16, 42, 49, 17, 38, 52, 18, 39, 51, 53, 54]]
[[2,8,11,32,42,83],[10, 13, 34, 14, 35, 16, 42, 17, 38, 50, 52, 18, 39, 51, 53, 54]]
[[2,10,2,26,42,88],[10, 13, 34, 14, 35, 16, 49, 17, 38, 43, 50, 52, 18, 39, 44, 53]]
[[2,8,8,24,32,104],[10, 13, 34, 14, 35, 16, 49, 17, 38, 43, 50, 52, 18, 39, 44, 54]]
[[3,5,33,17,33,59],[10, 13, 34, 14, 35, 16, 49, 17, 38, 43, 52, 18, 39, 44, 51, 54]]
[[1,11,16,39,31,68],[10, 13, 34, 14, 35, 16, 17, 38, 43, 50, 52, 18, 39, 51, 53, 54]]
[[4,8,10,20,29,62],[10, 13, 34, 14, 35, 16, 49, 17, 38, 50, 52, 18, 39, 44, 51, 53]]
[[1,7,13,35,51,85],[10, 13, 34, 14, 35, 16, 17, 38, 50, 52, 18, 39, 44, 51, 53, 54]]
[[2,6,8,14,37,42],[10, 13, 34, 14, 35, 16, 49, 17, 38, 50, 52, 18, 39, 51, 53, 54]]
[[5,7,17,19,50,73],[10, 13, 34, 14, 35, 40, 16, 42, 49, 17, 38, 43, 52, 18, 44, 53]]
[[5,11,17,19,25,65],[10, 13, 34, 14, 35, 40, 16, 42, 17, 38, 43, 50, 52, 18, 44, 53]]
[[4,10,10,22,29,100],[10, 13, 34, 14, 35, 40, 16, 42, 17, 38, 43, 52, 18, 44, 51, 53]]
[[2,8,14,20,37,80],[10, 13, 34, 14, 35, 40, 16, 42, 17, 38, 43, 52, 18, 44, 53, 54]]
[[4,6,28,10,39,72],[10, 13, 34, 14, 35, 40, 16, 42, 49, 17, 38, 43, 50, 52, 18, 53]]
[[4,10,22,22,14,94],[10, 13, 34, 14, 35, 40, 16, 42, 49, 17, 38, 43, 50, 52, 18, 54]]
[[5,11,17,19,25,65],[10, 13, 34, 14, 35, 40, 16, 42, 49, 17, 38, 43, 52, 18, 51, 53]]
[[2,8,14,28,17,98],[10, 13, 34, 14, 35, 40, 16, 42, 17, 38, 43, 52, 18, 51, 53, 54]]
[[4,12,16,24,24,72],[10, 13, 34, 14, 35, 40, 16, 42, 49, 17, 38, 50, 52, 18, 44, 54]]
[[3,5,33,17,33,59],[10, 13, 34, 14, 35, 40, 16, 42, 49, 17, 38, 52, 18, 44, 51, 54]]
[[2,10,11,34,37,79],[10, 13, 34, 14, 35, 40, 16, 49, 17, 38, 43, 52, 18, 44, 53, 54]]
[[4,8,13,36,29,83],[10, 13, 34, 14, 35, 40, 16, 17, 38, 43, 50, 52, 18, 44, 51, 53]]
[[5,7,17,19,50,73],[10, 13, 34, 14, 35, 40, 16, 49, 17, 38, 43, 50, 52, 18, 51, 53]]
[[3,7,12,15,38,88],[10, 13, 34, 14, 35, 40, 16, 49, 17, 38, 43, 50, 52, 18, 53, 54]]
[[2,10,11,22,47,67],[10, 13, 34, 14, 35, 40, 16, 17, 38, 43, 50, 52, 18, 51, 53, 54]]
[[1,9,13,25,46,81],[10, 13, 34, 14, 35, 40, 16, 49, 17, 38, 50, 52, 18, 44, 53, 54]]
[[3,9,6,41,33,66],[10, 13, 34, 14, 35, 16, 42, 49, 17, 38, 43, 50, 52, 18, 44, 51]]
[[5,9,11,25,55,57],[10, 13, 34, 14, 35, 16, 42, 49, 17, 38, 43, 50, 52, 18, 44, 53]]
[[4,8,10,12,29,62],[10, 13, 34, 14, 35, 16, 42, 49, 17, 38, 43, 52, 18, 44, 51, 53]]
[[2,6,8,14,37,42],[10, 13, 34, 14, 35, 16, 42, 49, 17, 38, 43, 52, 18, 44, 53, 54]]
[[4,8,16,16,44,68],[10, 13, 34, 14, 35, 16, 42, 17, 38, 43, 50, 52, 18, 44, 51, 53]]
[[2,12,5,20,47,99],[10, 13, 34, 14, 35, 16, 42, 17, 38, 43, 50, 52, 18, 44, 53, 54]]
[[3,9,9,21,28,45],[10, 13, 34, 14, 35, 16, 42, 17, 38, 43, 52, 18, 44, 51, 53, 54]]
[[2,6,17,18,12,75],[10, 13, 34, 14, 35, 16, 42, 49, 17, 38, 43, 52, 18, 51, 53, 54]]
[[3,9,12,13,38,54],[10, 13, 34, 14, 35, 16, 42, 49, 17, 38, 50, 52, 18, 44, 53, 54]]
[[1,7,10,11,41,64],[10, 13, 34, 14, 35, 16, 42, 49, 17, 38, 50, 52, 18, 51, 53, 54]]
[[4,10,22,18,9,106],[10, 13, 34, 14, 35, 16, 49, 17, 38, 43, 50, 52, 18, 44, 51, 53]]
[[3,9,24,21,23,66],[10, 13, 34, 14, 35, 16, 17, 38, 43, 50, 52, 18, 44, 51, 53, 54]]
[[2,12,11,20,32,69],[10, 13, 34, 14, 35, 16, 49, 17, 38, 43, 50, 52, 18, 51, 53, 54]]
[[4,10,4,26,4,64],[10, 13, 34, 14, 35, 16, 49, 17, 38, 50, 52, 18, 44, 51, 53, 54]]
[[4,8,13,36,24,65],[10, 13, 34, 14, 35, 40, 16, 42, 49, 17, 43, 52, 18, 39, 44, 53]]
[[4,8,19,16,34,77],[10, 13, 34, 14, 35, 40, 16, 42, 17, 43, 50, 52, 18, 39, 44, 51]]
[[4,8,7,16,34,53],[10, 13, 34, 14, 35, 40, 16, 42, 17, 43, 50, 52, 18, 39, 44, 53]]
[[3,5,9,17,33,59],[10, 13, 34, 14, 35, 40, 16, 42, 17, 43, 52, 18, 39, 44, 51, 54]]
[[3,13,9,29,33,73],[10, 13, 34, 14, 35, 40, 16, 42, 17, 43, 52, 18, 39, 44, 53, 54]]
[[5,11,17,19,25,95],[10, 13, 34, 14, 35, 40, 16, 42, 49, 17, 43, 50, 52, 18, 39, 53]]
[[5,13,11,21,25,85],[10, 13, 34, 14, 35, 40, 16, 42, 49, 17, 43, 50, 52, 18, 39, 54]]
[[4,8,19,20,24,89],[10, 13, 34, 14, 35, 40, 16, 42, 49, 17, 43, 52, 18, 39, 51, 53]]
[[4,12,16,20,19,96],[10, 13, 34, 14, 35, 40, 16, 42, 49, 17, 43, 52, 18, 39, 51, 54]]
[[2,10,14,34,42,76],[10, 13, 34, 14, 35, 40, 16, 42, 17, 43, 50, 52, 18, 39, 53, 54]]
[[5,11,20,15,20,92],[10, 13, 34, 14, 35, 40, 16, 42, 49, 17, 50, 52, 18, 39, 44, 53]]
[[3,5,27,13,23,77],[10, 13, 34, 14, 35, 40, 16, 42, 49, 17, 50, 52, 18, 39, 44, 54]]
[[2,10,8,42,47,58],[10, 13, 34, 14, 35, 40, 16, 42, 17, 50, 52, 18, 39, 44, 53, 54]]
[[3,5,9,21,28,125],[10, 13, 34, 14, 35, 40, 16, 42, 49, 17, 50, 52, 18, 39, 51, 53]]
[[3,13,9,29,33,73],[10, 13, 34, 14, 35, 40, 16, 42, 49, 17, 50, 52, 18, 39, 53, 54]]
[[4,12,7,32,19,63],[10, 13, 34, 14, 35, 40, 16, 42, 17, 50, 52, 18, 39, 51, 53, 54]]
[[4,10,16,18,14,112],[10, 13, 34, 14, 35, 40, 16, 49, 17, 43, 50, 52, 18, 39, 44, 51]]
[[5,15,8,23,35,60],[10, 13, 34, 14, 35, 40, 16, 17, 43, 50, 52, 18, 39, 44, 51, 53]]
[[4,6,13,22,34,63],[10, 13, 34, 14, 35, 40, 16, 49, 17, 43, 50, 52, 18, 39, 51, 53]]
[[3,9,9,25,43,123],[10, 13, 34, 14, 35, 40, 16, 49, 17, 43, 52, 18, 39, 51, 53, 54]]
[[2,10,17,22,52,61],[10, 13, 34, 14, 35, 40, 16, 49, 17, 50, 52, 18, 39, 44, 53, 54]]
[[1,11,13,23,41,89],[10, 13, 34, 14, 35, 40, 16, 49, 17, 52, 18, 39, 44, 51, 53, 54]]
[[1,5,10,25,51,74],[10, 13, 34, 14, 35, 40, 16, 17, 50, 52, 18, 39, 44, 51, 53, 54]]
[[4,16,4,24,34,70],[10, 13, 34, 14, 35, 40, 16, 49, 17, 50, 52, 18, 39, 51, 53, 54]]
[[4,16,7,24,34,73],[10, 13, 34, 14, 35, 16, 42, 49, 17, 43, 50, 52, 18, 39, 44, 54]]
[[5,9,11,17,35,63],[10, 13, 34, 14, 35, 16, 42, 49, 17, 43, 52, 18, 39, 44, 51, 54]]
[[3,11,18,15,48,50],[10, 13, 34, 14, 35, 16, 42, 49, 17, 43, 52, 18, 39, 44, 53, 54]]
[[5,9,8,21,35,60],[10, 13, 34, 14, 35, 16, 42, 17, 43, 50, 52, 18, 39, 44, 51, 53]]
[[3,9,9,41,33,63],[10, 13, 34, 14, 35, 16, 42, 17, 43, 50, 52, 18, 39, 44, 53, 54]]
[[2,8,14,20,22,92],[10, 13, 34, 14, 35, 16, 42, 49, 17, 43, 50, 52, 18, 39, 53, 54]]
[[3,11,15,11,28,77],[10, 13, 34, 14, 35, 16, 42, 49, 17, 43, 52, 18, 39, 51, 53, 54]]
[[4,16,4,24,34,70],[10, 13, 34, 14, 35, 16, 42, 49, 17, 50, 52, 18, 39, 44, 53, 54]]
[[3,9,9,13,18,81],[10, 13, 34, 14, 35, 16, 42, 49, 17, 52, 18, 39, 44, 51, 53, 54]]
[[2,10,2,22,32,52],[10, 13, 34, 14, 35, 16, 42, 49, 17, 50, 52, 18, 39, 51, 53, 54]]
[[2,8,5,32,32,53],[10, 13, 34, 14, 35, 16, 17, 43, 50, 52, 18, 39, 44, 51, 53, 54]]
[[3,11,15,11,28,77],[10, 13, 34, 14, 35, 16, 49, 17, 50, 52, 18, 39, 44, 51, 53, 54]]
[[5,9,14,25,20,90],[10, 13, 34, 14, 35, 40, 16, 42, 49, 17, 43, 50, 52, 18, 44, 53]]
[[3,9,3,21,23,45],[10, 13, 34, 14, 35, 40, 16, 42, 49, 17, 43, 50, 52, 18, 44, 54]]
[[2,6,8,42,42,84],[10, 13, 34, 14, 35, 40, 16, 42, 49, 17, 43, 52, 18, 44, 51, 54]]
[[4,12,10,40,19,48],[10, 13, 34, 14, 35, 40, 16, 42, 17, 43, 50, 52, 18, 44, 51, 53]]
[[0,4,9,32,15,79],[10, 13, 34, 14, 35, 40, 16, 42, 17, 43, 50, 52, 18, 44, 53, 54]]
[[1,5,10,21,31,74],[10, 13, 34, 14, 35, 40, 16, 42, 17, 43, 52, 18, 44, 51, 53, 54]]
[[3,11,12,27,23,74],[10, 13, 34, 14, 35, 40, 16, 42, 49, 17, 43, 50, 52, 18, 51, 53]]
[[3,11,18,15,48,50],[10, 13, 34, 14, 35, 40, 16, 42, 49, 17, 43, 50, 52, 18, 53, 54]]
[[2,10,17,22,52,61],[10, 13, 34, 14, 35, 40, 16, 42, 17, 43, 50, 52, 18, 51, 53, 54]]
[[2,8,5,24,37,89],[10, 13, 34, 14, 35, 40, 16, 42, 17, 50, 52, 18, 44, 51, 53, 54]]
[[0,8,6,24,20,50],[10, 13, 34, 14, 35, 40, 16, 49, 17, 43, 50, 52, 18, 44, 53, 54]]
[[1,5,4,13,21,86],[10, 13, 34, 14, 35, 40, 16, 49, 17, 43, 52, 18, 44, 51, 53, 54]]
[[2,10,8,42,47,58],[10, 13, 34, 14, 35, 40, 16, 49, 17, 43, 50, 52, 18, 51, 53, 54]]
[[2,10,11,34,27,91],[10, 13, 34, 14, 35, 16, 42, 49, 17, 43, 50, 52, 18, 44, 53, 54]]
[[3,15,12,27,33,66],[10, 13, 34, 14, 35, 16, 42, 49, 17, 43, 52, 18, 44, 51, 53, 54]]
[[3,9,9,25,43,123],[10, 13, 34, 14, 35, 16, 42, 17, 43, 50, 52, 18, 44, 51, 53, 54]]
[[0,8,6,24,20,50],[10, 13, 34, 14, 35, 16, 42, 49, 17, 43, 50, 52, 18, 51, 53, 54]]
[[2,8,11,16,22,53],[10, 13, 34, 14, 40, 16, 37, 42, 17, 38, 43, 50, 52, 18, 39, 51]]
[[4,6,19,26,39,39],[10, 13, 34, 14, 40, 16, 37, 42, 17, 38, 43, 50, 52, 18, 39, 53]]
[[3,5,15,17,33,95],[10, 13, 34, 14, 40, 16, 37, 42, 17, 38, 43, 52, 18, 39, 51, 53]]
[[1,7,13,15,46,61],[10, 13, 34, 14, 40, 16, 37, 42, 17, 38, 43, 52, 18, 39, 53, 54]]
[[2,10,14,38,32,70],[10, 13, 34, 14, 40, 16, 37, 42, 49, 17, 38, 52, 18, 39, 44, 51]]
[[4,8,16,24,39,68],[10, 13, 34, 14, 40, 16, 37, 42, 17, 38, 50, 52, 18, 39, 44, 53]]
[[2,6,8,22,32,90],[10, 13, 34, 14, 40, 16, 37, 42, 17, 38, 50, 52, 18, 39, 44, 54]]
[[3,9,12,33,23,66],[10, 13, 34, 14, 40, 16, 37, 42, 49, 17, 38, 50, 52, 18, 39, 51]]
[[3,9,12,37,28,66],[10, 13, 34, 14, 40, 16, 37, 42, 49, 17, 38, 50, 52, 18, 39, 53]]
[[3,5,15,17,13,77],[10, 13, 34, 14, 40, 16, 37, 42, 49, 17, 38, 50, 52, 18, 39, 54]]
[[2,6,11,30,32,75],[10, 13, 34, 14, 40, 16, 37, 42, 49, 17, 38, 52, 18, 39, 51, 54]]
[[2,6,14,18,27,60],[10, 13, 34, 14, 40, 16, 37, 42, 49, 17, 38, 52, 18, 39, 53, 54]]
[[2,8,5,44,42,65],[10, 13, 34, 14, 40, 16, 37, 42, 17, 38, 50, 52, 18, 39, 51, 53]]
[[3,5,15,37,53,53],[10, 13, 34, 14, 40, 16, 37, 49, 17, 38, 43, 52, 18, 39, 44, 51]]
[[3,9,9,25,48,99],[10, 13, 34, 14, 40, 16, 37, 49, 17, 38, 43, 52, 18, 39, 44, 53]]
[[3,7,6,43,28,64],[10, 13, 34, 14, 40, 16, 37, 17, 38, 43, 50, 52, 18, 39, 44, 53]]
[[1,9,4,25,21,66],[10, 13, 34, 14, 40, 16, 37, 17, 38, 43, 50, 52, 18, 39, 44, 54]]
[[4,8,16,12,24,110],[10, 13, 34, 14, 40, 16, 37, 17, 38, 43, 52, 18, 39, 44, 51, 53]]
[[2,6,8,10,42,54],[10, 13, 34, 14, 40, 16, 37, 17, 38, 43, 52, 18, 39, 44, 53, 54]]
[[3,7,6,43,28,64],[10, 13, 34, 14, 40, 16, 37, 49, 17, 38, 43, 52, 18, 39, 51, 53]]
[[1,9,10,21,26,84],[10, 13, 34, 14, 40, 16, 37, 49, 17, 38, 43, 52, 18, 39, 53, 54]]
[[1,7,10,27,31,88],[10, 13, 34, 14, 40, 16, 37, 17, 38, 43, 50, 52, 18, 39, 53, 54]]
[[2,8,11,28,22,119],[10, 13, 34, 14, 40, 16, 37, 17, 38, 43, 52, 18, 39, 51, 53, 54]]
[[2,6,11,22,12,63],[10, 13, 34, 14, 40, 16, 37, 49, 17, 38, 50, 52, 18, 39, 44, 51]]
[[3,5,6,41,33,74],[10, 13, 34, 14, 40, 16, 37, 49, 17, 38, 52, 18, 39, 44, 51, 54]]
[[1,9,7,21,31,69],[10, 13, 34, 14, 40, 16, 37, 49, 17, 38, 52, 18, 39, 44, 53, 54]]
[[0,8,6,24,40,80],[10, 13, 34, 14, 40, 16, 37, 17, 38, 52, 18, 39, 44, 51, 53, 54]]
[[2,10,11,30,17,79],[10, 13, 34, 14, 40, 16, 37, 49, 17, 38, 50, 52, 18, 39, 51, 53]]
[[3,11,9,31,33,71],[10, 13, 34, 14, 40, 16, 37, 49, 17, 38, 52, 18, 39, 51, 53, 54]]
[[1,5,1,37,51,53],[10, 13, 34, 14, 16, 37, 42, 49, 17, 38, 43, 52, 18, 39, 44, 51]]
[[3,5,12,29,33,56],[10, 13, 34, 14, 16, 37, 42, 49, 17, 38, 43, 52, 18, 39, 44, 53]]
[[1,9,1,25,21,51],[10, 13, 34, 14, 16, 37, 42, 17, 38, 43, 50, 52, 18, 39, 44, 51]]
[[3,7,9,39,38,61],[10, 13, 34, 14, 16, 37, 42, 17, 38, 43, 50, 52, 18, 39, 44, 53]]
[[2,6,17,26,12,117],[10, 13, 34, 14, 16, 37, 42, 17, 38, 43, 52, 18, 39, 44, 53, 54]]
[[4,12,19,24,14,87],[10, 13, 34, 14, 16, 37, 42, 49, 17, 38, 43, 50, 52, 18, 39, 53]]
[[3,7,9,39,38,61],[10, 13, 34, 14, 16, 37, 42, 49, 17, 38, 43, 52, 18, 39, 51, 53]]
[[1,9,13,41,21,75],[10, 13, 34, 14, 16, 37, 42, 49, 17, 38, 43, 52, 18, 39, 51, 54]]
[[1,5,7,33,31,83],[10, 13, 34, 14, 16, 37, 42, 49, 17, 38, 43, 52, 18, 39, 53, 54]]
[[3,7,12,27,38,76],[10, 13, 34, 14, 16, 37, 42, 17, 38, 43, 50, 52, 18, 39, 51, 53]]
[[1,7,13,31,11,85],[10, 13, 34, 14, 16, 37, 42, 17, 38, 43, 50, 52, 18, 39, 53, 54]]
[[2,8,14,28,37,68],[10, 13, 34, 14, 16, 37, 42, 17, 38, 43, 52, 18, 39, 51, 53, 54]]
[[2,6,2,34,27,72],[10, 13, 34, 14, 16, 37, 42, 49, 17, 38, 50, 52, 18, 39, 44, 53]]
[[2,6,8,22,32,90],[10, 13, 34, 14, 16, 37, 42, 49, 17, 38, 50, 52, 18, 39, 44, 54]]
[[3,7,9,19,18,97],[10, 13, 34, 14, 16, 37, 42, 49, 17, 38, 52, 18, 39, 44, 51, 53]]
[[3,9,15,17,23,87],[10, 13, 34, 14, 16, 37, 42, 17, 38, 50, 52, 18, 39, 44, 53, 54]]
[[0,6,6,26,10,60],[10, 13, 34, 14, 16, 37, 42, 49, 17, 38, 50, 52, 18, 39, 53, 54]]
[[1,13,13,25,36,85],[10, 13, 34, 14, 16, 37, 42, 17, 38, 50, 52, 18, 39, 51, 53, 54]]
[[1,9,1,25,21,51],[10, 13, 34, 14, 16, 37, 49, 17, 38, 43, 50, 52, 18, 39, 44, 51]]
[[3,9,18,29,18,108],[10, 13, 34, 14, 16, 37, 49, 17, 38, 43, 50, 52, 18, 39, 44, 53]]
[[4,10,10,22,34,52],[10, 13, 34, 14, 16, 37, 49, 17, 38, 43, 52, 18, 39, 44, 51, 53]]
[[4,8,13,16,44,77],[10, 13, 34, 14, 16, 37, 49, 17, 38, 43, 52, 18, 39, 44, 51, 54]]
[[2,8,8,24,32,98],[10, 13, 34, 14, 16, 37, 49, 17, 38, 43, 52, 18, 39, 44, 53, 54]]
